SOUS,GOUS,MOUS,fits_url
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._754973__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._756464__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._756911__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._757085__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._759150__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._764038__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._765015__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._765992__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._767784__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._772336__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._772419__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._773132__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G316.5871-00.8086__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G316.6412-00.0867__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G318.0489p00.0854B__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G318.9480-00.1969A__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G320.1542p00.7976__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G322.1729p00.6442__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G323.7399-00.2617B__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xed,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xed/product/member.uid___A001_X146c_Xed._G323.7410-00.2552C__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._743353__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._744391__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._744588__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._756911__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._759150__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._764038__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._765015__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._765992__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._767784__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._772336__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._772419__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._773132__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G316.5871-00.8086__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G316.6412-00.0867__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G318.0489p00.0854B__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G318.9480-00.1969A__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G320.1542p00.7976__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G322.1729p00.6442__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G323.7399-00.2617B__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xea,uid___A001_X146c_Xef,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xea/member.uid___A001_X146c_Xef/product/member.uid___A001_X146c_Xef._G323.7410-00.2552C__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf2,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf2/product/member.uid___A001_X146c_Xf2._683688__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf2,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf2/product/member.uid___A001_X146c_Xf2._690556__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf2,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf2/product/member.uid___A001_X146c_Xf2._691590__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf2,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf2/product/member.uid___A001_X146c_Xf2._694207__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf2,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf2/product/member.uid___A001_X146c_Xf2._694272__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf2,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf2/product/member.uid___A001_X146c_Xf2._696213__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._683688__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._685630__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._687329__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._690556__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._691350__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._691590__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._692212__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._693050__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._693364__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._694144__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._694207__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._694272__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._694475__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._694812__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._694823__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._695243__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._696213__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._696378__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._G300.3412-00.2190__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf4,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf4/product/member.uid___A001_X146c_Xf4._G301.8147p00.7808A__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf6,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf6/product/member.uid___A001_X146c_Xf6._683688__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf6,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf6/product/member.uid___A001_X146c_Xf6._685630__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf6,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf6/product/member.uid___A001_X146c_Xf6._687329__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X146c_X95,uid___A001_X146c_Xf1,uid___A001_X146c_Xf6,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X146c_X95/group.uid___A001_X146c_Xf1/member.uid___A001_X146c_Xf6/product/member.uid___A001_X146c_Xf6._690556__sci.spw16_18_20_22.cont.I.pbcor.fits
