Source_Name,Source_Seq,Source_RA,Source_Dec,Source_GLON,Source_GLAT,Source_Fpeak,Source_Fint,Primary_Target,Primary_Distance_arcsec,Num_Matching_Targets,All_Targets,Primary_FITS
AG323.7408-0.2633,7,232.94131,-56.51278,323.74165,-0.26231,18.52,26.55,G323.7399-00.2617B,5.2927093285947855,2,"G323.7399-00.2617B, G323.7410-00.2552C",member.uid___A001_X146c_Xef._G323.7399-00.2617B__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,8,232.94004,-56.51259,323.74118,-0.26176,8.71,22.98,G323.7410-00.2552C,4.893197788208699,2,"G323.7410-00.2552C, G323.7399-00.2617B",member.uid___A001_X146c_Xef._G323.7410-00.2552C__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,9,232.94054,-56.51455,323.74028,-0.26352,22.09,24.47,G323.7399-00.2617B,1.779077975293658,2,"G323.7399-00.2617B, G323.7410-00.2552C",member.uid___A001_X146c_Xef._G323.7399-00.2617B__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,10,232.94069,-56.51441,323.74044,-0.26345,13.49,12.6,G323.7399-00.2617B,1.2556036441396698,2,"G323.7399-00.2617B, G323.7410-00.2552C",member.uid___A001_X146c_Xef._G323.7399-00.2617B__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,11,232.93886,-56.51401,323.73984,-0.26254,9.31,16.56,G323.7410-00.2552C,1.3184781449457992,2,"G323.7410-00.2552C, G323.7399-00.2617B",member.uid___A001_X146c_Xef._G323.7410-00.2552C__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,12,232.93932,-56.5139,323.74011,-0.2626,37.92,75.81,G323.7410-00.2552C,0.3657910361350552,2,"G323.7410-00.2552C, G323.7399-00.2617B",member.uid___A001_X146c_Xef._G323.7410-00.2552C__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,13,232.94008,-56.5142,323.74028,-0.26309,8.02,13.95,G323.7410-00.2552C,1.5367580438337194,2,"G323.7410-00.2552C, G323.7399-00.2617B",member.uid___A001_X146c_Xef._G323.7410-00.2552C__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,14,232.94046,-56.51403,323.74055,-0.26307,19.81,48.83,G323.7399-00.2617B,1.760200193667375,2,"G323.7399-00.2617B, G323.7410-00.2552C",member.uid___A001_X146c_Xef._G323.7399-00.2617B__sci.spw16_18_20_22.cont.I.pbcor.fits
AG323.7408-0.2633,15,232.94012,-56.51386,323.74049,-0.26282,48.31,96.5,G323.7410-00.2552C,1.2446525833515774,2,"G323.7410-00.2552C, G323.7399-00.2617B",member.uid___A001_X146c_Xef._G323.7410-00.2552C__sci.spw16_18_20_22.cont.I.pbcor.fits
AG324.1598+0.2622,1,233.01632,-55.8433,324.1598,0.26219,1.58,1.6,G324.1594+00.2622,0.4594434911667016,1,G324.1594+00.2622,member.uid___A001_X1467_X1ee._G324.1594p00.2622__sci.spw16_18_20_22.cont.I.pbcor.fits
AG324.1598+0.2622,2,233.02449,-55.84326,324.16358,0.25959,0.96,0.88,G324.1594+00.2622,16.176696224158917,1,G324.1594+00.2622,member.uid___A001_X1467_X1ee._G324.1594p00.2622__sci.spw16_18_20_22.cont.I.pbcor.fits
AG324.1598+0.2622,3,233.01454,-55.84309,324.1591,0.26293,0.34,0.48,G324.1594+00.2622,4.081436438616554,1,G324.1594+00.2622,member.uid___A001_X1467_X1ee._G324.1594p00.2622__sci.spw16_18_20_22.cont.I.pbcor.fits
AG324.1598+0.2622,4,233.01658,-55.84278,324.16021,0.26253,0.33,0.33,G324.1594+00.2622,2.1851360048883324,1,G324.1594+00.2622,member.uid___A001_X1467_X1ee._G324.1594p00.2622__sci.spw16_18_20_22.cont.I.pbcor.fits
AG324.1598+0.2622,5,233.01286,-55.8422,324.15884,0.2642,0.45,0.51,G324.1594+00.2622,8.486621773305844,1,G324.1594+00.2622,member.uid___A001_X1467_X1ee._G324.1594p00.2622__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,1,235.82927,-54.12699,326.47559,0.69414,1.05,1.34,G326.4755+00.6947,1.304681585738601,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,2,235.83543,-54.12674,326.47862,0.69215,3.01,3.47,G326.4755+00.6947,13.260481152897915,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,3,235.82811,-54.12633,326.47546,0.69508,9.11,17.41,G326.4755+00.6947,2.44699591822743,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,4,235.82954,-54.12609,326.47627,0.69476,3.07,3.05,G326.4755+00.6947,2.1297392716386847,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,5,235.82862,-54.1261,326.47583,0.69508,0.82,0.71,G326.4755+00.6947,2.2231222254871357,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,6,235.82492,-54.12579,326.4743,0.69665,22.72,37.68,G326.4755+00.6947,9.421188555123399,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,7,235.82889,-54.12675,326.47556,0.69447,3.38,6.83,G326.4755+00.6947,0.6820037037838402,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.4757+0.6947,8,235.82878,-54.12656,326.47563,0.69466,18.82,27.58,G326.4755+00.6947,0.8192396872249661,1,G326.4755+00.6947,member.uid___A001_X146c_Xe1._G326.4755p00.6947__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,1,236.26193,-54.15129,326.66182,0.52049,0.72,0.73,G326.6618+00.5207,1.1935426921184518,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,2,236.26257,-54.15091,326.66235,0.52055,1.79,2.27,G326.6618+00.5207,1.0880489309829253,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,3,236.2619,-54.15087,326.66206,0.52083,18.85,23.56,G326.6618+00.5207,0.4926896178314274,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,4,236.25998,-54.1489,326.66238,0.52307,2.54,2.9,G326.6618+00.5207,8.64355063318114,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,5,236.26166,-54.1547,326.65961,0.51788,2.11,3.47,G326.6618+00.5207,13.462798765106015,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,6,236.2614,-54.15468,326.6595,0.51799,2.54,2.97,G326.6618+00.5207,13.436901668106573,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,7,236.26274,-54.15119,326.66226,0.52028,2.36,5.14,G326.6618+00.5207,1.6353575430064544,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,8,236.26338,-54.15113,326.66259,0.52009,0.95,1.15,G326.6618+00.5207,2.836466991553718,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG326.6621+0.5209,9,236.26311,-54.15111,326.66248,0.52021,1.91,4.38,G326.6618+00.5207,2.265067718713055,1,G326.6618+00.5207,member.uid___A001_X146c_Xe1._G326.6618p00.5207__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,1,236.88668,-53.87779,327.11949,0.51034,0.74,0.94,G327.1192+00.5103,0.5255290120175767,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,2,236.88584,-53.87771,327.11916,0.51072,0.73,0.81,G327.1192+00.5103,2.2398807347242955,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,3,236.88668,-53.8776,327.11961,0.51049,12.36,13.65,G327.1192+00.5103,0.6237854342467991,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,4,236.8845,-53.87756,327.11863,0.51132,2.11,2.64,G327.1192+00.5103,5.115201958580661,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,5,236.88548,-53.87729,327.11925,0.51118,0.98,1.99,G327.1192+00.5103,3.3757401645582434,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,6,236.88604,-53.87709,327.11963,0.51113,1.08,1.61,G327.1192+00.5103,2.8991836657738728,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,7,236.8917,-53.8763,327.12275,0.50969,2.38,2.46,G327.1192+00.5103,11.403109852546159,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,8,236.88611,-53.87748,327.11943,0.5108,1.75,3.41,G327.1192+00.5103,1.8739160714257355,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,9,236.88634,-53.8774,327.11958,0.51077,23.4,37.64,G327.1192+00.5103,1.6428792163612453,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.1196+0.5105,10,236.88722,-53.87737,327.12,0.51048,0.83,1.04,G327.1192+00.5103,1.4295415382296575,1,G327.1192+00.5103,member.uid___A001_X1467_X1ee._G327.1192p00.5103__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.9464-0.1153,1,238.64435,-53.84509,327.94646,-0.11546,1.54,1.58,G327.9455-00.1149,0.2609771685924503,1,G327.9455-00.1149,member.uid___A001_X146c_Xe1._G327.9455-00.1149__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.9464-0.1153,2,238.64582,-53.84421,327.94769,-0.11533,1.27,1.3,G327.9455-00.1149,4.632711892807022,1,G327.9455-00.1149,member.uid___A001_X146c_Xe1._G327.9455-00.1149__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.9464-0.1153,3,238.64104,-53.84572,327.94456,-0.11469,2.22,2.57,G327.9455-00.1149,7.3175794448461735,1,G327.9455-00.1149,member.uid___A001_X146c_Xe1._G327.9455-00.1149__sci.spw16_18_20_22.cont.I.pbcor.fits
AG327.9464-0.1153,4,238.6413,-53.84572,327.94468,-0.11479,0.83,1.13,G327.9455-00.1149,6.788240010766442,1,G327.9455-00.1149,member.uid___A001_X146c_Xe1._G327.9455-00.1149__sci.spw16_18_20_22.cont.I.pbcor.fits
AG328.5488+0.2716,1,239.00619,-53.16248,328.54861,0.27143,5.65,16.2,G328.5487+00.2717,0.8205568610391456,1,G328.5487+00.2717,member.uid___A001_X146c_Xe1._G328.5487p00.2717__sci.spw16_18_20_22.cont.I.pbcor.fits
AG328.5488+0.2716,2,239.00571,-53.16213,328.54862,0.27189,3.51,7.15,G328.5487+00.2717,1.8000123754221298,1,G328.5487+00.2717,member.uid___A001_X146c_Xe1._G328.5487p00.2717__sci.spw16_18_20_22.cont.I.pbcor.fits
AG328.5488+0.2716,3,239.00684,-53.16213,328.54914,0.27146,0.75,0.71,G328.5487+00.2717,1.0651938172705036,1,G328.5487+00.2717,member.uid___A001_X146c_Xe1._G328.5487p00.2717__sci.spw16_18_20_22.cont.I.pbcor.fits
AG328.5488+0.2716,4,239.00639,-53.16199,328.54902,0.27173,1.4,2.2,G328.5487+00.2717,1.23456593211286,1,G328.5487+00.2717,member.uid___A001_X146c_Xe1._G328.5487p00.2717__sci.spw16_18_20_22.cont.I.pbcor.fits
AG328.5488+0.2716,5,239.00549,-53.16187,328.54868,0.27217,1.24,1.22,G328.5487+00.2717,2.692890040289342,1,G328.5487+00.2717,member.uid___A001_X146c_Xe1._G328.5487p00.2717__sci.spw16_18_20_22.cont.I.pbcor.fits
AG328.5488+0.2716,6,239.00656,-53.16164,328.54933,0.27194,0.59,1.26,G328.5487+00.2717,2.4876458999390794,1,G328.5487+00.2717,member.uid___A001_X146c_Xe1._G328.5487p00.2717__sci.spw16_18_20_22.cont.I.pbcor.fits
AG329.2723+0.1149,1,240.0907,-52.81328,329.27222,0.11474,7.63,8.78,G329.2713+00.1147,0.43065072579374547,1,G329.2713+00.1147,member.uid___A001_X146c_Xe1._G329.2713p00.1147__sci.spw16_18_20_22.cont.I.pbcor.fits
AG329.2723+0.1149,2,240.09022,-52.81309,329.27212,0.11507,0.53,0.64,G329.2713+00.1147,1.5617850325669687,1,G329.2713+00.1147,member.uid___A001_X146c_Xe1._G329.2713p00.1147__sci.spw16_18_20_22.cont.I.pbcor.fits
AG329.2723+0.1149,3,240.08984,-52.81301,329.272,0.11528,0.75,1.0,G329.2713+00.1147,2.437050764337307,1,G329.2713+00.1147,member.uid___A001_X146c_Xe1._G329.2713p00.1147__sci.spw16_18_20_22.cont.I.pbcor.fits
AG329.2723+0.1149,4,240.08967,-52.81286,329.27202,0.11546,1.35,1.9,G329.2713+00.1147,2.99584206837009,1,G329.2713+00.1147,member.uid___A001_X146c_Xe1._G329.2713p00.1147__sci.spw16_18_20_22.cont.I.pbcor.fits
AG329.2723+0.1149,5,240.09236,-52.81244,329.27352,0.11471,0.78,1.49,G329.2713+00.1147,4.318987446417912,1,G329.2713+00.1147,member.uid___A001_X146c_Xe1._G329.2713p00.1147__sci.spw16_18_20_22.cont.I.pbcor.fits
AG329.6101+0.1137,1,240.51292,-52.59265,329.61005,0.11362,6.09,6.17,G329.6098+00.1139,0.3888869939025344,1,G329.6098+00.1139,member.uid___A001_X146c_Xe1._G329.6098p00.1139__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,1,240.06452,-51.57516,330.06891,1.06266,0.66,0.83,G330.0699+01.0639,5.829547334444909,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,2,240.06532,-51.57456,330.06967,1.06278,0.54,0.83,G330.0699+01.0639,3.4331186407436833,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,3,240.0643,-51.57384,330.06967,1.06375,8.59,10.08,G330.0699+01.0639,2.302956625649459,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,4,240.0651,-51.57361,330.0702,1.0636,2.2,2.31,G330.0699+01.0639,0.35514492787318336,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,5,240.06412,-51.57349,330.06981,1.06408,10.05,11.33,G330.0699+01.0639,2.5823319918806855,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,6,240.06433,-51.57315,330.07014,1.06426,1.12,1.53,G330.0699+01.0639,2.650555478888705,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,7,240.06476,-51.5729,330.0705,1.06427,0.65,0.75,G330.0699+01.0639,2.7793992357488695,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,8,240.06563,-51.57286,330.07093,1.06395,0.53,0.61,G330.0699+01.0639,2.815031236870553,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG330.0703+1.0637,9,240.06569,-51.57251,330.07119,1.06418,1.57,1.78,G330.0699+01.0639,4.065829004099418,1,G330.0699+01.0639,member.uid___A001_X146c_Xe1._G330.0699p01.0639__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.5166-0.0937,1,243.03729,-51.46739,331.51653,-0.09373,32.87,33.72,G331.5180-00.0947A,0.5206756108958656,2,"G331.5180-00.0947A, 801753",member.uid___A001_X1467_X1ee._G331.5180-00.0947A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.5166-0.0937,2,243.04091,-51.46523,331.51965,-0.0937,0.82,1.09,G331.5180-00.0947A,11.024552800900349,1,G331.5180-00.0947A,member.uid___A001_X1467_X1ee._G331.5180-00.0947A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,1,243.1032,-51.36227,331.61841,-0.04515,1.11,1.33,G331.6191-00.0442A,1.6271371593362653,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,2,243.10188,-51.36211,331.61792,-0.04447,0.43,0.43,G331.6191-00.0442A,2.096440052401735,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,3,243.10325,-51.36203,331.6186,-0.045,0.85,1.34,G331.6191-00.0442A,1.1856531038759988,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,4,243.10241,-51.36118,331.6188,-0.04402,1.34,1.81,G331.6191-00.0442A,2.7497640778154935,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,5,243.10259,-51.36076,331.61916,-0.04379,0.55,0.62,G331.6191-00.0442A,4.165620121766016,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,6,243.10249,-51.3604,331.61937,-0.04348,0.52,0.85,G331.6191-00.0442A,5.477664777399157,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,7,243.10389,-51.3586,331.62124,-0.04277,0.99,1.0,G331.6191-00.0442A,12.193413745487117,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,8,243.10429,-51.35825,331.62166,-0.04268,1.03,1.31,G331.6191-00.0442A,13.627341614766243,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,9,243.10234,-51.36152,331.61853,-0.04424,0.84,1.11,G331.6191-00.0442A,1.6957017066226578,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,10,243.10229,-51.36141,331.61858,-0.04414,1.06,1.17,G331.6191-00.0442A,2.0915305452696886,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,11,243.10236,-51.36203,331.61819,-0.04462,0.92,1.29,G331.6191-00.0442A,0.9883694397184035,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,12,243.10252,-51.36189,331.61836,-0.04458,4.1,5.33,G331.6191-00.0442A,0.5394950772461512,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG331.6185-0.0445,13,243.10224,-51.36189,331.61824,-0.04446,1.47,2.69,G331.6191-00.0442A,1.1656240252107437,1,G331.6191-00.0442A,member.uid___A001_X146c_Xe1._G331.6191-00.0442A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,1,244.94758,-51.00269,332.70088,-0.58752,12.63,14.21,G332.7013-00.5874A,2.768904330773485,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,2,244.94935,-51.00254,332.70178,-0.5882,0.95,1.23,G332.7013-00.5874A,3.816842993883614,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,3,244.94423,-51.00218,332.69973,-0.58568,0.96,1.36,G332.7013-00.5874A,8.452654045060358,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,4,244.94336,-51.0015,332.69982,-0.58481,11.32,13.06,G332.7013-00.5874A,10.513859117426998,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,5,244.94758,-51.00135,332.70182,-0.58657,0.58,0.64,G332.7013-00.5874A,2.331529875079217,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,6,244.94775,-51.00363,332.70029,-0.58827,0.76,1.07,G332.7013-00.5874A,6.043232515187229,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,7,244.94778,-51.00341,332.70046,-0.58813,0.67,1.31,G332.7013-00.5874A,5.248396827946152,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,8,244.94908,-51.00179,332.70218,-0.58754,0.58,0.96,G332.7013-00.5874A,2.6417242024350824,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG332.7016-0.5870,9,244.94845,-51.00128,332.70225,-0.58691,0.56,0.84,G332.7013-00.5874A,2.689272468977925,1,G332.7013-00.5874A,member.uid___A001_X146c_Xe8._G332.7013-00.5874A__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,1,245.20532,-50.64512,333.06814,-0.4479,2.61,3.69,G333.0682-00.4461,3.159658741357721,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,2,245.20407,-50.64507,333.06761,-0.44731,6.26,11.2,G333.0682-00.4461,1.5228145160936097,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,3,245.20155,-50.6446,333.06681,-0.44584,6.01,7.59,G333.0682-00.4461,5.940394636770465,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,4,245.20407,-50.6446,333.06794,-0.44697,85.14,131.67,G333.0682-00.4461,0.25831410259956505,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,5,245.20213,-50.64455,333.0671,-0.44607,1.69,2.38,G333.0682-00.4461,4.627654380903577,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,6,245.20346,-50.64448,333.06775,-0.44662,8.94,23.09,G333.0682-00.4461,1.6921116613271356,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,7,245.20274,-50.64428,333.06757,-0.44615,7.54,10.47,G333.0682-00.4461,3.4857745529625794,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,8,245.20389,-50.6441,333.06822,-0.44653,6.55,14.38,G333.0682-00.4461,2.068112728843478,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,9,245.20238,-50.64398,333.06762,-0.44578,4.01,5.55,G333.0682-00.4461,4.707968261668858,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,10,245.20144,-50.64353,333.06751,-0.44503,3.07,5.36,G333.0682-00.4461,7.386632354486161,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,11,245.20511,-50.64343,333.06923,-0.44661,1.63,1.92,G333.0682-00.4461,4.90783956025643,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,12,245.20015,-50.64337,333.06705,-0.44434,2.02,2.32,G333.0682-00.4461,10.23052836377358,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,13,245.20328,-50.64275,333.06889,-0.44531,15.35,17.89,G333.0682-00.4461,7.123565471383251,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,14,245.20342,-50.64653,333.06629,-0.44805,1.57,3.15,G333.0682-00.4461,6.970240178024324,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG333.0679-0.4469,15,245.2032,-50.64637,333.0663,-0.44784,1.55,2.28,G333.0682-00.4461,6.5611061881968675,1,G333.0682-00.4461,member.uid___A001_X146c_Xe8._G333.0682-00.4461__sci.spw16_18_20_22.cont.I.pbcor.fits
